id;video_id;youtube_id;artist_id;artist_name;sond_id;song_title;key;sentence_id;gapped_sent;node_name;group_name;game_name;start_time;end_time;duration;adults_only;offset
26150;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43360;Don't know __ for;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;12690;14670;1980;0;0
26151;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43361;You're turning heads __ you walk through the door;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;14670;18530;3860;0;0
26152;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;overwhelmed;43369;The way that you flip your hair gets me __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;37820;41480;3660;0;0
26153;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43370;But __ you smile at the ground it ain't hard to tell;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;41480;45320;3840;0;0
26154;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43373;If only you saw __ I can see;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;49820;53070;3250;0;0
26155;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;why;43374;You'll understand __ I want you so desperately;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;53070;56790;3720;0;0
26156;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43378;That's __ makes you beautiful;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;67040;72160;5120;0;0
26157;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;why;43382;I don't know __, you're being shy;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;79740;83660;3920;0;0
26158;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43383;And turn away __ I look into your eyes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;83660;88260;4600;0;0
26159;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;overwhelmed;43389;The way that you flip your hair gets me __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;99250;102960;3710;0;0
26160;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43390;But __ you smile at the ground it ain't hard to tell;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;102960;106960;4000;0;0
26161;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43393;If only you saw __ I can see;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;111380;114160;2780;0;0
26162;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;why;43394;You'll understand __ I want you so desperately;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;114160;118250;4090;0;0
26163;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43398;That's __ makes you beautiful;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;128620;144810;16190;0;0
26164;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;overwhelmed;43403;The way that you flip your hair gets me __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;149250;152880;3630;0;0
26165;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43404;But __ you smile at the ground it ain't hard to tell;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;152880;156760;3880;0;0
26166;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;overwhelmed;43409;The way that you flip your hair gets me __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;164550;168260;3710;0;0
26167;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;when;43410;But __ you smile at the ground it ain't hard to tell;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;168260;172240;3980;0;0
26168;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43413;If only you saw __ I can see;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;176720;179860;3140;0;0
26169;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;why;43414;You'll understand __ I want you so desperately;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;179860;183550;3690;0;0
26170;537;QJO3ROT-A4E;2442;One Direction;807;What Makes You Beautiful;what;43419;That's __ makes you beautiful;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;197500;207000;9500;0;0
26171;538;_kqQDCxRCzM;2442;One Direction;808;You And I;white;43421;I figured it out from black and __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;21950;26480;4530;0;0
26172;538;_kqQDCxRCzM;2442;One Direction;808;You And I;what;43449;I see __ it's like;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;112310;115020;2710;0;0
26173;538;_kqQDCxRCzM;2442;One Direction;808;You And I;what;43450;I see __ it's like for day and night;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;115020;119640;4620;0;0
26174;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;when;43548;But __ I'm looking at you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;7170;11050;3880;0;0
26175;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;what;43564;I don't, I don't, don't know __ it is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;56170;60000;3830;0;0
26176;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;what;43580;I don't, I don't, don't know __ it is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;109110;112770;3660;0;0
26177;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;what;43585;I don't, I don't, don't know __ it is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;124280;128050;3770;0;0
26178;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;what;43596;I don't, I don't, don't know __ it is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;165990;169490;3500;0;0
26179;540;Y1xs_xPb46M;2442;One Direction;810;One Thing;what;43601;I don't, I don't, don't know __ it is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;180940;184600;3660;0;0
26180;541;VHrLPs3_1Fs;2454;George Ezra;811;Budapest;Why;43623;__ I should never make a change;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;50030;56140;6110;0;0
26181;541;VHrLPs3_1Fs;2454;George Ezra;811;Budapest;Why;43637;__ I should never make a change;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;87670;93760;6090;0;0
26182;541;VHrLPs3_1Fs;2454;George Ezra;811;Budapest;Why;43642;__ I should never make a change;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;102560;108740;6180;0;0
26183;541;VHrLPs3_1Fs;2454;George Ezra;811;Budapest;Why;43656;__ I should never make a change;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;155180;160990;5810;0;0
26184;541;VHrLPs3_1Fs;2454;George Ezra;811;Budapest;Why;43661;__ I should never make a change;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;170210;176030;5820;0;0
26191;544;-2U0Ivkn2Ds;2455;Christina Aguilera;814;Say Something;Anywhere;43747;__, I would've followed you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;37000;46610;9610;0;0
26192;544;-2U0Ivkn2Ds;2455;Christina Aguilera;814;Say Something;Anywhere;43760;__, I would've followed you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;118150;128699;10549;0;0
26193;544;-2U0Ivkn2Ds;2455;Christina Aguilera;814;Say Something;anywhere;43769;And __, I would have followed you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;179550;189510;9960;0;0
26194;545;T_igmjEB560;2456;Florida Georgia Line;815;Stay;what;43789;(I guess I know __ it feels like it to be alone);Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;95270;98530;3260;0;0
26195;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;who;43947;Am I the only one, __ sees what you've become?;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44760;48770;4010;0;0
26196;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;what;43947;Am I the only one, who sees __ you've become?;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44760;48770;4010;0;0
26197;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;why;43966;If she's your only then __ are you lonely?;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;116730;120350;3620;0;0
26198;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;who;43967;Because I'm the only one, __ know the things you've done;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;120350;124360;4010;0;0
26199;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;when;44141;There are times __ I don't know where I stand, sometimes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;12070;16890;4820;0;0
26200;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;where;44141;There are times when I don't know __ I stand, sometimes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;12070;16890;4820;0;0
26201;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;when;44143;There are times __ you don't give me a smile, sometimes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;24070;28440;4370;0;0
26202;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;while;44144;I lie awake at night and worry for a __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;28440;35890;7450;0;0
26203;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;wherever;44149;Guides me to __ you fall;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44900;51120;6220;0;0
26204;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;when;44156;There are times __ I cry, because you shed no tears, sometimes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;84060;88860;4800;0;0
26205;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;when;44158;There are times __ I just walked out your door, sometimes;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;96050;100880;4830;0;0
26206;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;wherever;44164;Guides me to __ you fall;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;116910;122910;6000;0;0
26207;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;Wherever;44176;__ you fall;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;166950;171140;4190;0;0
26208;550;CsFb661EXsI;2461;James Blunt;820;Heart To Heart;wherever;44183;Guides me to __ you fall;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;200970;222000;21030;0;0
26209;551;yVdnvQsKyUs;2462;Hunter Hayes;821;Everybody'S Got Somebody But Me;everywhere;44201;People slow dancing __ I go;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;65150;67960;2810;0;0
26210;551;yVdnvQsKyUs;2462;Hunter Hayes;821;Everybody'S Got Somebody But Me;what;44216;Seems like even cupid don't know __ to do;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;107880;111130;3250;0;0
26211;552;DYj40-cZ5vI;2463;American Authors;822;Believer;nowhere;44247;I'm going __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;25710;28010;2300;0;0
26212;552;DYj40-cZ5vI;2463;American Authors;822;Believer;When;44257;__ everyone's around;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;45920;47960;2040;0;0
26213;552;DYj40-cZ5vI;2463;American Authors;822;Believer;When;44259;__ no one's out;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;49500;51670;2170;0;0
26214;552;DYj40-cZ5vI;2463;American Authors;822;Believer;when;44271;Maybe __ I get older;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;75940;77740;1800;0;0
26215;552;DYj40-cZ5vI;2463;American Authors;822;Believer;what;44293;It doesn't matter __ is out there;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;117550;121720;4170;0;0
26216;552;DYj40-cZ5vI;2463;American Authors;822;Believer;what;44295;It doesn't matter __ is out there;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;125820;131030;5210;0;0
26217;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;When;44317;__ you fall asleep;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;57370;63170;5800;0;0
26218;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;When;44320;__ you're in my arms;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;69560;75440;5880;0;0
26219;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;somewhere;44321;But you've gone __ deeper;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;75440;81330;5890;0;0
26220;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;When;44327;__ oblivion;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;105790;111950;6160;0;0
26221;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;When;44332;__ you play it hard;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;130190;136470;6280;0;0
26222;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;when;44335;But I turn back __ I see where you go;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;147950;154810;6860;0;0
26223;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;where;44335;But I turn back when I see __ you go;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;147950;154810;6860;0;0
26224;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;When;44343;__ oblivion;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;190730;196710;5980;0;0
26230;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;when;44374;You tell me __ and where;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44130;48170;4040;0;0
26231;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;where;44374;You tell me when and __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44130;48170;4040;0;0
26232;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;what;44385;Don't stop doing __ you're doing;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;61040;66440;5400;0;0
26233;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;what;44396;I'm loving __ you got;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;93090;94870;1780;0;0
26234;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;what;44403;Don't stop doing __ you're doing;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;112690;118440;5750;0;0
26235;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;what;44415;Don't stop doing __ you're doing;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;151120;156630;5510;0;0
26236;555;MKfzMOC19Fc;2466;5 Seconds Of Summer;825;Don'T Stop;what;44424;Don't stop doing __ you're doing;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;176890;182410;5520;0;0
26245;562;T4cdfRohhcg;2442;One Direction;830;Kiss You;what;44706;Baby, baby, don't you know you got __ I need;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;66440;69200;2760;0;0
26246;562;T4cdfRohhcg;2442;One Direction;830;Kiss You;anywhere;93051;I just wanna take you __ that you like;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;7220;130830;123610;0;0
26247;563;xGPeNN9S0Fg;2442;One Direction;831;Little Things;when;44745;I know you've never loved the crinkles by your eyes __ you smile;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;34600;39510;4910;0;0
26285;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;when;45810;I know, I know __ I compliment her she won't believe me;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;49620;54850;5230;0;0
26286;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;what;45811;And it's so, it's so sad to think that she doesn't see __ I see;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;54850;59700;4850;0;0
26287;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;When;45815;__ I see your face;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;66470;71050;4580;0;0
26288;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;when;45818;And __ you smile;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;84360;88700;4340;0;0
26289;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;whole;45819;The __ world stops and stares for a while;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;88700;93000;4300;0;0
26290;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;while;45819;The whole world stops and stares for a __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;88700;93000;4300;0;0
26291;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;what;45827;If perfect's __ you're searching for then just stay the same;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;124850;129400;4550;0;0
26292;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;When;45829;__ I see your face;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;136730;141420;4690;0;0
26293;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;when;45833;And __ you smile;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;154850;159140;4290;0;0
26294;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;whole;45834;The __ world stops and stares for a while;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;159140;163390;4250;0;0
26295;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;while;45834;The whole world stops and stares for a __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;159140;163390;4250;0;0
26296;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;When;45841;__ I see your face;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;189600;194480;4880;0;0
26297;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;when;45845;And __ you smile;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;207660;212020;4360;0;0
26298;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;whole;45846;The __ world stops and stares for a while;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;212020;216140;4120;0;0
26299;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;while;45846;The whole world stops and stares for a __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;212020;216140;4120;0;0
26300;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;Why;45854;__ were they open?;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;19660;21650;1990;0;0
26301;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;what;45859;'Cause __ you don't understand is I'd catch a grenade for you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;34480;41520;7040;0;0
26302;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;when;45870;Tell the devil I said 'hey' __ you get back to where you're from;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;81960;86520;4560;0;0
26303;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;where;45870;Tell the devil I said 'hey' when you get back to __ you're from;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;81960;86520;4560;0;0
26304;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;what;45872;That's just __ you are;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;88940;90750;1810;0;0
26305;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;what;45877;'Cause __ you don't understand is;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;108000;110950;2950;0;0
26306;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;when;46960;Comes out just __ you need it to;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;25240;30550;5310;0;0
26307;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;white;46974;And your __ horse, to come around;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;74380;88380;14000;0;0
26308;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;white;46990;And your __ horse, to come around;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;141720;155880;14160;0;0
26309;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;who;46995;I'm gonna find someone someday __ might actually treat me well;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;179890;186110;6220;0;0
26310;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;white;46998;And its too late for you and your __ horse;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;196230;201140;4910;0;0
26311;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;white;46999;Now its too late for you and your __ horse, to catch me now;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;201140;220770;19630;0;0
26312;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;wheel;47005;He's got a one-hand feel on the steering __;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;17110;20170;3060;0;0
26313;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;When;47014;__ we're on the phone, and you talk real slow;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;40790;44350;3560;0;0
26314;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;when;47018;And __ I got home, before I said amen;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;51620;57230;5610;0;0
26315;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;When;47028;__ we're on the phone, and you talk real slow;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;94530;98190;3660;0;0
26316;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;when;47032;And __ I got home, before I said amen;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;105860;111430;5570;0;0
26317;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;When;47039;__ we're on the phone, and he talks real slow;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;147410;150620;3210;0;0
26318;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;when;47043;And __ I got home, before I said amen;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;158200;163850;5650;0;0
26319;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;when;47098;Dreaming about the day __ you wake up;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;44850;47030;2180;0;0
26320;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;what;47099;And find that __ you're looking for has been here the whole time;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;47030;51370;4340;0;0
26321;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;whole;47099;And find that what you're looking for has been here the __ time;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;47030;51370;4340;0;0
26322;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;who;47100;If you could see that I'm the one __ understands you;Feature_Has_Phoneme_W_Spelled_Wh;sounds_w_f;sounds_s_ch_jh_zh_w_f;51370;55550;4180;0;0
