bESGLojNYSo,Lady Gaga,Poker Face,glue,I'm not lying I'm just stunning with my love __ gunnin',149370,152890,3520,0,Feature_Has_Phoneme_Uw_Spelled_Ue,sound_uw,sounds_aw_ow_uw,,,,,,
LPgvNlrBfb0,Cher Lloyd,Want U Back,through,You clearly didn't think this __,78520,82390,3870,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KJWJfRAGnHc,Karmin,Acapella,through,"You and me are __ though, watch me hit it solo",21580,25100,3520,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KJWJfRAGnHc,Karmin,Acapella,through,"You and me are __ though, watch me hit it solo",83680,87140,3460,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KJWJfRAGnHc,Karmin,Acapella,through,"You and me are __ though, watch me hit it solo",145840,149200,3360,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KJWJfRAGnHc,Karmin,Acapella,through,"You and me are __ though, watch me hit it solo",185160,188640,3480,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
EgT_us6AsDg,Selena Gomez And The Scene,Love You Like A Love Song,through,"Constantly, boy you played __ my mind like a symphony",69210,74900,5690,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
TGwZ7MNtBFU,Gwen Stefani,Cool,through,After all that we've been __,51260,54100,2840,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
TGwZ7MNtBFU,Gwen Stefani,Cool,through,After all that we've been __,98390,101480,3090,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
VdQY7BusJNU,Cyndi Lauper,Time After Time,through,Watching __ windows--you're wondering,119070,124120,5050,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
ewRjZoRtu0Y,M.I.A,Paper Planes,through,Lethal poison __ their system,86320,88960,2640,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
ewRjZoRtu0Y,M.I.A,Paper Planes,through,Lethal poison __ their system,97460,100170,2710,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,through,I'm __ with standin' in lines to clubs I'll never get in,820,4140,3320,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
ixYYhZ5MRfI,Placebo,Loud Like Love,through,And somehow they pull us __,191800,200010,8210,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
8SbUC-UaAxE,Guns N' Roses,November Rain,through,We've been __ this such a long long time,124470,127510,3040,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,"Shot __ the heart, and you're to blame, darling",170,3800,3630,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,You promise me heaven then put me __ hell,34500,38510,4010,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,"Shot __ the heart, and you're to blame",61800,65740,3940,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,"Shot __ the heart, and you're to blame",121440,125270,3830,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,Shot __ the heart and you're to blame,158810,162730,3920,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KrZHPOeOxQQ,Bon Jovi,You Give Love A Bad Name,through,Shot __ the heart and you're to blame,174550,178320,3770,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
lwlogyj7nFE,Red Hot Chili Peppers,Under The Bridge,through,I walk __ her hills,62870,64810,1940,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
AscPOozwYA8,Eric Clapton,Tears In Heaven,through,I'll find my way __ night and day,93740,104140,10400,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
s88r_q7oufE,Queens Of The Stone Age,No One Knows,through,I journey __ the desert,98790,105100,6310,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
gOXaUjGk-yY,Queens Of The Stone Age,I Sat By The Ocean,through,They slip __ your fingertips because they never happened to you,138270,145810,7540,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
0J2QdDbelmY,The White Stripes,Seven Nation Army,through,Back and forth __ my mind,39120,41110,1990,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
pT68FS3YbQ4,The Strokes,You Only Live Once,through,Cause I'm __,69210,71240,2030,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
pT68FS3YbQ4,The Strokes,You Only Live Once,through,Cause I'm __,146770,148970,2200,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
co6WMzDOh1o,U2,Beautiful Day,through,Shoots up __ the stony ground,14790,20460,5670,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
XmSdTa9kaiQ,U2,With Or Without You,Through,__ the storm we reach the shore,71390,75300,3910,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
3mbBbFH9fAg,Soundgarden,Black Hole Sun,through,Call my name __ the cream,42250,46840,4590,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
uAE6Il6OTcs,Alice In Chains,Rooster,through,Oh god please won't you help me make it __,280620,292680,12060,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
o_jQFpG3Upc,The Band,It'S Time,through,The path to heaven runs __ miles of clouded hell right to the top,94650,100950,6300,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Qq4j1LtCdww,Alice Cooper,Poison,through,"You're poison, running __ my veins",76230,80360,4130,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Qq4j1LtCdww,Alice Cooper,Poison,through,"You're poison, running __ my veins",130930,135130,4200,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Qq4j1LtCdww,Alice Cooper,Poison,through,"You're poison, running __ my veins",193020,197640,4620,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
5QD5n98R_nk,Mr. Big,To Be With You,through,"When it's __, it's through",18010,21380,3370,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
5QD5n98R_nk,Mr. Big,To Be With You,through,"When it's through, it's __",18010,21380,3370,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
5QD5n98R_nk,Mr. Big,To Be With You,through,"When it's __, it's through",133110,135650,2540,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
5QD5n98R_nk,Mr. Big,To Be With You,through,"When it's through, it's __",133110,135650,2540,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"We'll walk this road together, __ the storm",76800,80620,3820,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"You lied __ your teeth, for that **** your feelings,",96000,98780,2780,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"We'll walk this road together, __ the storm",144000,147330,3330,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"For you, so I could come back a brand new me you helped see me __",184120,187530,3410,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"I been __ the ringer, but they could do little to the middle finger",190270,193510,3240,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,through,"We'll walk this road together, __ the storm",233280,236780,3500,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
NlmezywdxPI,Eminem,Survival,through,Now draw a circle around it and put a line __ it slut,146640,149200,2560,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Z4bVgEVnvyI,Drake,All Me,through,"I got way too much on my mental, I learn from what I've been __",203690,208080,4390,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
RubBzkZzpUA,Drake,Started From The Bottom,through,Story stay the same __ the money and the fame,129980,132900,2920,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,Through,"__ canals and alleyways, just to say",99620,102240,2620,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,Through,"__ canals and alleyways, just to say",206390,208820,2430,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,Through,"__ canals and alleyways, just to say",339550,342250,2700,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
7AjD7nKiUQ4,J. Cole,Power Trip,through,"Just **** her one time and be __ it forever, but",157750,161990,4240,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,through,You looking at me but I'm lookin' __ you,28390,32050,3660,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,Through,__ my rise and fall,55110,57960,2850,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,through,I see your soul __ your window pain,90730,93390,2660,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,Through,__ my rise and fall,104370,107090,2720,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,Through,__ my rise and fall,152950,156270,3320,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
OZLUa8JUR18,Lil Wayne,Mirror,Through,__ my rise and fall,181440,185120,3680,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
CB0gNT4-tIE,Rick Ross,No Games,through,Walking __ the club only salute the real *****s,61330,64700,3370,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,through,See her pretty face run my fingers __ her hair,61050,63590,2540,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,through,I'm going __ it every time that I'm alone,116920,119550,2630,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
QZXc39hT8t4,Dr. Dre,The Next Episode,through,"Clip in the strap, dippin __ hoods (what hoods?)",104250,107170,2920,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
_CL6n0FJZpk,Dr. Dre,Still D.R.E.,through,"I dip __ then I get skin, D-R-E",121020,123270,2250,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
eU4ZvfkmOck,The Game,Ali Bomaye,through,Riding __ the jungles in that motha****in'' elephant,259690,263060,3370,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
eU4ZvfkmOck,The Game,Ali Bomaye,through,Swimming __ the hood like it got fins on it (Tell 'em!),266510,270140,3630,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
otCpCn0l4Wo,Mc Hammer,U Can'T Touch This,through,Bust __ the moves run your fingers through your hair,121520,123200,1680,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
otCpCn0l4Wo,Mc Hammer,U Can'T Touch This,through,Bust through the moves run your fingers __ your hair,121520,123200,1680,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
r75BFcH4u2k,Arcade Fire,Afterlife,through,Like looking __ a window,109160,110520,1360,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
_nW5AF0m9Zw,Robbie Williams,Angels,through,You move __ the room,23060,25490,2430,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
bIEOZCcaXzE,Mgmt,Kids,through,Like looking __ a fogged mirror,134180,139190,5010,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
rjFaenf1T-Y,Edward Sharpe And The Magnetic Zeros,Home,Through,"__ the jungle, through the dark",115600,117810,2210,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
rjFaenf1T-Y,Edward Sharpe And The Magnetic Zeros,Home,through,"Through the jungle, __ the dark",115600,117810,2210,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
0YuSg4mts9E,The Naked And Famous,Young Blood,through,Claw my way out __ these walls,78180,83620,5440,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Counting Crows,Mr. Jones,through,So come dance the silence down __ the morning,39770,44840,5070,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Counting Crows,Mr. Jones,through,Coming __ in stereo,98280,100600,2320,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Counting Crows,Mr. Jones,through,Stumbling __ the Barrio,206530,208990,2460,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
fV4DiAyExN0,Hoobastank,The Reason,through,And all the pain I put you __,83680,89580,5900,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
450p7goxZqg,John Legend,All Of Me,through,"The world is beating you down, I'm around __ every mood",115800,123580,7780,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
moSFlvxnbgk,Frozen,Let It Go,through,To test the limits and break __,109730,113310,3580,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
moSFlvxnbgk,Frozen,Let It Go,through,My power flurries __ the air into the ground,153410,160430,7020,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
f2JuxM-snGc,Lorde,Team,through,"The moon we love like a brother, while he glows __ the room",50570,55140,4570,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Y66j_BUCBMY,American Authors,Best Day Of My Life,through,We danced with monsters __ the night,24330,31590,7260,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
tlYcUqEPN58,Ed Sheeran,Sing,through,"Feel it rushing __ you from your head to toe, oh",69600,77240,7640,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
tlYcUqEPN58,Ed Sheeran,Sing,through,"Feel it rushing __ you from your head to toe, oh",149600,157130,7530,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
tlYcUqEPN58,Ed Sheeran,Sing,through,"Feel it rushing __ you from your head to toe (louder), oh",229590,235550,5960,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
CbxuXq_981s,Florida Georgia Line,This Is How We Roll,through,"We slingin' up the mud, cuttin' __ the countryside baby",170380,174540,4160,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
2vjPBrBU-TM,Sia,Chandelier,through,"I'm gonna fly like a bird __ the night, feel my tears as they dry",66440,76940,10500,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
2vjPBrBU-TM,Sia,Chandelier,through,"I'm gonna fly like a bird __ the night, feel my tears as they dry",154800,165590,10790,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
gfA-tPKPoNs,Owl City,Beautiful Times,through,A spark soaring down __ the pouring rain,6580,10360,3780,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
gfA-tPKPoNs,Owl City,Beautiful Times,through,I fought all __ the night,63430,66530,3100,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
gfA-tPKPoNs,Owl City,Beautiful Times,through,A bad feeling burned __ the ceiling,105500,108780,3280,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
gfA-tPKPoNs,Owl City,Beautiful Times,through,I fought all __ the night,133810,137110,3300,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Qtb11P1FWnc,Coldplay,Magic,through,After all that we've been __,248140,258269,10129,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
IxxstCcJlsc,Zedd,Clarity,through,Walk on __ a red parade and refuse to make amends,121120,128880,7760,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
IxxstCcJlsc,Zedd,Clarity,through,It cuts deep __ our ground and makes us forget all common sense,128880,136250,7370,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
CevxZvSJLk8,Katy Perry,Roar,through,Dancing __ the fire,70420,72670,2250,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
CevxZvSJLk8,Katy Perry,Roar,through,Dancing __ the fire,137020,139270,2250,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
CevxZvSJLk8,Katy Perry,Roar,through,Dancing __ the fire,198150,200660,2510,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
EHkozMIXZ8w,Eminem,The Monster,through,Who are going __ a struggle feels and then relates that's great,176760,179670,2910,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
yyDUC1LUXSU,Robin Thicke,Blurred Lines,through,"So, hit me up when you passin' __",153970,155960,1990,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
SDP-TGE9AYs,U2,Moment Of Surrender,Through,__ the stations of the cross,311130,316990,5860,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
QJO3ROT-A4E,One Direction,What Makes You Beautiful,through,You're turning heads when you walk __ the door,14670,18530,3860,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Qc9c12q3mrc,Avicii,Addicted To You,through,"""Midnight blows in __ the window,  dances round the room""",74920,82260,7340,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,0
yVdnvQsKyUs,Hunter Hayes,Everybody'S Got Somebody But Me,through,I know we're __,54730,58320,3590,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
yVdnvQsKyUs,Hunter Hayes,Everybody'S Got Somebody But Me,through,I know we're __,94290,97800,3510,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Zlot0i3Zykw,Taylor Swift,Red,through,Once you're already flying __ the free fall,33020,77580,44560,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
25QyCxVkXwQ,Elton John,Can You Feel The Love Tonight,through,Stealing __ the night's uncertainties,122790,129310,6520,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
