id;video_id;youtube_id;artist_id;artist_name;song_id;song_title;key;lemma;sentence_id;gapped_sent;year;start_time;end_time;duration;adults_only;offset
1188;133;NL2VBU604Jw;86;Gavin DeGraw;135;best i ever had;disappear;disappear;7664;They groom the coast line here, the sun will __ (Oh God!);3-4;78350;81820;3470;0;0
1189;186;Zx4Hjq6KwO0;363;Keane;191;everybody's changing;disappear;disappear;10502;Soon you will __;3-4;106210;108720;2510;0;0
1190;224;kPBzTxZQG5Q;387;The Doors;230;here without you;Disappear;disappear;21055;__ now when I'm dreamin' of your face.;3-4;38480;47580;9100;0;0
1191;251;3mbBbFH9fAg;416;Soundgarden;257;black hole sun;disappear;disappear;12760;Till you all just __;3-4;210770;217440;6670;1;0
1192;461;Y8ygKnBtKAk;13;Justin Timberlake;745;not a bad thing;disappear;disappear;39248;I'd scoop you up we'd fly away and __;3-4;484870;490900;6030;1;0
1193;468;scHS8YaYoRA;2403;Ed Sheeran;751;sing;disappear;disappear;39649;We wish they would __;3-4;16710;18480;1770;0;0
1194;134;s1XozsBN5Z4;88;Kelly Rowland;136;motivation;position;position;7723;But hold up wait, new __;3-4;108490;111880;3390;0;0
1195;139;EgT_us6AsDg;98;Selena Gomez & The Scene;141;love you like a love song;thought;thought;8026;Every beautiful __'s been already sung;3-4;5140;9100;3960;0;0
1196;309;NlmezywdxPI;802;Eminem;319;survival;thought;thought;14876;When the __ of being thrown into an alligator pit, I salivate at it;3-4;51090;54690;3600;1;0
1197;499;XKmZ1SqzRwY;2409;Ariana Grande;764;break free;Thought;thought;40469;__ of your body, I came alive;3-4;142270;148740;6470;1;0
1198;639;xB5ceAruYrI;2960;the lion king;2073;Hakuna Matata;Thought;thought;108532;__ of changin' my name;3-4;67840;69110;1270;0;0
1199;139;EgT_us6AsDg;98;Selena Gomez & The Scene;141;love you like a love song;describe;describe;8044;There's no way to __ what you do to me;3-4;74900;79030;4130;0;0
1200;142;TGwZ7MNtBFU;105;Gwen Stefani;144;cool;Circles;circle;8220;__ and triangles;3-4;128690;132410;3720;0;0
1201;148;VdQY7BusJNU;117;Cyndi Lauper;150;time after time;circles;circle;8517;Caught up in __ confusion--;3-4;22050;26770;4720;0;0
1202;152;CcNo07Xp8aQ;132;Robyn;154;dancing on my own;circles;circle;8742;I'm spinning around in __;3-4;111310;115560;4250;0;0
1203;146;Jne9t8sHpUc;116;Alanis Morissette;148;ironic;minutes;minute;8442;It's a death row pardon two __ too late;3-4;27410;32870;5460;0;0
1204;228;TOypSnKFHrE;391;The Strokes;234;last nite;minutes;minute;12090;Well I've been in town for just now fifteen oh __ now;3-4;51950;55830;3880;0;0
1205;375;eimgRedLkkU;1782;Empire of the Sun;390;walking on a dream;minutes;minute;19116;Living in a rhythm where the __ working overtime;3-4;86320;90270;3950;0;0
1206;507;pZ12_E5R3qc;2423;Beyonce;774;partition;minutes;minute;41111;Took 45 __ to get all dressed up;3-4;139460;141960;2500;1;0
1207;507;pZ12_E5R3qc;2423;Beyonce;774;partition;minutes;minute;41120;Took 45 __ to get all dressed up;3-4;160050;162590;2540;1;0
1208;507;pZ12_E5R3qc;2423;Beyonce;774;partition;minutes;minute;41143;Took 45 __ to get all dressed up;3-4;221970;224410;2440;1;0
1209;154;i3Jv9fNPjgk;150;Azealia Banks;156;212;answer;answer;8853;Hey, I can be the __;3-4;15060;17460;2400;1;0
1210;285;i3MXiTeH_Pg;475;Whitesnake;293;here i go again;answer;answer;13839;Tho' I keep searching for an __;3-4;50410;55770;5360;0;0
1211;287;1Cw1ng75KP0;478;Heart;295;alone;answer;answer;13897;No __ on the telephone;3-4;25740;32740;7000;0;0
1212;154;i3Jv9fNPjgk;150;Azealia Banks;156;212;eight;eight;8873;I could bust your __, I'm-a do one too, f*** ya gon' do?;3-4;62520;65380;2860;1;0
1213;175;DmeUuoxyt_E;358;Nickelback;180;rockstar;eight;eight;9961;Hire __ body guards that love to beat up *******s;3-4;103980;107430;3450;1;0
1214;487;Z4bVgEVnvyI;803;Drake;322;all me;eight;eight;15184;Cause if we judging off your advances, I just got paid like __ advances;3-4;168530;172500;3970;1;0
1215;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;eight;eight;15462;**** that, __ doobies to the face;3-4;0;6030;6030;1;0
1216;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;Eight;eight;15491;__ doobies to the face;3-4;70080;73910;3830;1;0
1217;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;Eight;eight;15518;__ doobies to the face;3-4;142790;145870;3080;1;0
1218;154;i3Jv9fNPjgk;150;Azealia Banks;156;212;appear;appear;8899;What you gon' do when I __?;3-4;136760;139170;2410;1;0
1219;154;i3Jv9fNPjgk;150;Azealia Banks;156;212;appear;appear;8921;What you gon' do when I __?;3-4;182840;184680;1840;1;0
1220;163;Y5fBdpreJiU;352;The Killers;168;somebody told me;February;february;9434;That I had in __ of last year;3-4;70560;73940;3380;0;0
1221;163;Y5fBdpreJiU;352;The Killers;168;somebody told me;February;february;9446;That I had in __ of last year;3-4;115740;119090;3350;0;0
1222;163;Y5fBdpreJiU;352;The Killers;168;somebody told me;February;february;9458;That I had in __ of last year;3-4;155530;159040;3510;0;0
1223;163;Y5fBdpreJiU;352;The Killers;168;somebody told me;February;february;9465;That I had in __ of last year;3-4;170010;172950;2940;0;0
1224;163;Y5fBdpreJiU;352;The Killers;168;somebody told me;February;february;9472;That I had in __ of last year;3-4;183640;186840;3200;0;0
1225;331;k2rqUlYN1m8;817;B.o.B;341;headband;February;february;16529;Black on 28's, it remind of __;3-4;85410;87850;2440;1;0
1226;383;YXwYJyrKK5A;1787;Two Door Cinema Club;398;what you know;questions;question;19268;To think about the __ to address;3-4;86520;89950;3430;0;0
1227;406;dZX6Q-Bj_xg;1805;Passion Pit;421;take a walk;questions;question;20117;My wife won't ask me __;3-4;118270;121680;3410;0;0
1228;464;fm660vIn8Tg;814;Aloe Blacc;749;the man;questions;question;39549;I got all the answers to your __;3-4;94690;97690;3000;0;0
1229;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;questions;question;50742;It asks no __ why (ooh);3-4;37250;41350;4100;0;0
1230;172;CD-E-LDc384;356;Metallica;177;enter sandman;thoughts;thought;9828;Heavy __ tonight;3-4;127140;129030;1890;1;0
1231;323;7AjD7nKiUQ4;808;J. Cole;333;power trip;thoughts;thought;15820;'Cause I had dreams for you, __ of a ring for you;3-4;56980;59350;2370;1;0
1232;527;EHkozMIXZ8w;2443;Eminem;796;the monster;thoughts;thought;42495;So I keep conjuring, sometimes I wonder where these __ spawn from;3-4;93840;96950;3110;1;0
1233;178;hTWKbfoikeg;359;Nirvana;183;smells like teen spirit;group;group;10160;Our little __ has always been;3-4;107930;112440;4510;1;0
1234;259;xTgKRCXybSM;428;A Perfect Circle;265;judith;question;question;12993;You never thought to __ why;3-4;57820;61030;3210;1;0
1235;259;xTgKRCXybSM;428;A Perfect Circle;265;judith;question;question;13009;You never thought to __ why;3-4;140980;144830;3850;1;0
1236;183;4KEEXyRL0qE;361;Placebo;188;running up that hill;experience;experience;10384;Let's exchange the __, oh';3-4;196810;211750;14940;0;0
1237;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10802;With no alarms and no __;3-4;88960;95480;6520;0;0
1238;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10803;No alarms and no __;3-4;95480;101570;6090;0;0
1239;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10804;No alarms and no __;3-4;101570;107910;6340;0;0
1240;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10810;With no alarms and no __;3-4;132600;139770;7170;0;0
1241;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10811;No alarms and no __;3-4;139770;145860;6090;0;0
1242;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10812;No alarms and no __ please;3-4;145860;176870;31010;0;0
1243;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10817;No alarms and no __;3-4;188470;194620;6150;0;0
1244;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10818;No alarms and no __;3-4;194620;200730;6110;0;0
1245;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10819;No alarms and no __ please;3-4;200730;227000;26270;0;0
1246;202;YEi7GPkxfsE;373;Fleetwood Mac;207;dreams;remembering;remember;11197;In the stillness of __ what you had;3-4;50670;56450;5780;0;0
1247;202;YEi7GPkxfsE;373;Fleetwood Mac;207;dreams;remembering;remember;11211;In the stillness of __, what you had,;3-4;155370;160570;5200;0;0
1248;638;78-bUVSiJMA;3084;Phineas and Ferb;2072;Today is gonna be a great day;remembering;remember;108481;Devising a system for __ everything;3-4;67880;70660;2780;0;0
1249;202;YEi7GPkxfsE;373;Fleetwood Mac;207;dreams;women;woman;11202;Say __ they will come and they will go;3-4;86040;92700;6660;0;0
1250;202;YEi7GPkxfsE;373;Fleetwood Mac;207;dreams;women;woman;11216;Say, __, they will come and they will go;3-4;190040;196550;6510;0;0
1251;202;YEi7GPkxfsE;373;Fleetwood Mac;207;dreams;women;woman;11221;Say, __, they will come and they will go;3-4;222050;228630;6580;0;0
1252;230;pT68FS3YbQ4;391;The Strokes;236;you only live once;Women;woman;12184;__ think of that a lot;3-4;104190;108170;3980;1;0
1253;296;AUO_5EALZoM;531;Blue Öyster Cult;304;don't fear the reaper;women;woman;14422;Forty thousand men and __ everyday, Like Romeo and Juliet;3-4;105070;108540;3470;0;0
1254;296;AUO_5EALZoM;531;Blue Öyster Cult;304;don't fear the reaper;women;woman;14423;Forty thousand men and __ everyday, Redefine happiness;3-4;108540;111940;3400;0;0
1255;322;eCxaXqwRhvw;808;J. Cole;332;crooked smile;women;woman;15748;To all the __ with the flaws, know it's hard my darling;3-4;70880;74200;3320;1;0
1256;342;eU4ZvfkmOck;836;The Game;352;ali bomaye;women;woman;17317;I like clubs where all the __ working naked;3-4;63970;67390;3420;1;0
1257;520;MMAppa1cAVo;2437;Austin Mahone;789;mmm yeah;women;woman;41926;I told these __ that it's all about the team, Jordan and Pippen man;3-4;20280;23990;3710;0;0
1258;532;yyDUC1LUXSU;2450;Robin Thicke;802;blurred lines;women;woman;43002;Not many __ can refuse this pimpin';3-4;174020;176020;2000;1;0
1259;434;-oqAU5VxFWs;2144;Counting Crows;451;mr. jones;women;woman;20839;And we stare at the beautiful __;3-4;87180;90720;3540;0;0
1260;434;-oqAU5VxFWs;2144;Counting Crows;451;mr. jones;women;woman;20857;Yeah, we stare at the beautiful __;3-4;141570;145100;3530;0;0
1261;434;-oqAU5VxFWs;2144;Counting Crows;451;mr. jones;women;woman;20880;Yeah, we stare at the beautiful __;3-4;209290;212760;3470;0;0
1262;211;hoskDZRLOCs;378;Elton John;216;tiny dancer;busy;busy;11402;You had a __ day today;3-4;165860;171870;6010;0;0
1263;211;hoskDZRLOCs;378;Elton John;216;tiny dancer;busy;busy;11407;You had a __ day today;3-4;189930;212300;22370;0;0
1264;211;hoskDZRLOCs;378;Elton John;216;tiny dancer;busy;busy;11422;You had a __ day today;3-4;306950;312970;6020;0;0
1265;211;hoskDZRLOCs;378;Elton John;216;tiny dancer;busy;busy;11427;You had a __ day today;3-4;330870;362000;31130;0;0
1266;258;OjyZKfdwlng;427;Warrant;264;cherry pie;busy;busy;12956;most folks don't 'cause they're too __ *****in';3-4;56250;59440;3190;1;0
1267;308;j5-yKhDd64s;802;Eminem;318;not afraid;busy;busy;14853;I'd shoot for the moon but I'm too __ gazin' at stars, I feel amazing and I'm not;3-4;219160;222800;3640;1;0
1268;320;yyr2gEouEMM;806;Kendrick Lamar;330;poetic justice;busy;busy;15578;Young East African Girl, you too __ ****ing with your other man;3-4;116090;119380;3290;1;0
1269;216;gOXaUjGk-yY;381;Queens of the Stone Age;221;i sat by the ocean;Imagine;imagine;11609;__ I'd be your one and only;3-4;65820;69100;3280;0;0
1270;216;gOXaUjGk-yY;381;Queens of the Stone Age;221;i sat by the ocean;Imagine;imagine;11622;__ I'd be your one and only;3-4;156000;159360;3360;0;0
1271;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13341;__ there's no heaven;3-4;9950;23290;13340;1;0
1272;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13345;__ all the people living for today;3-4;41280;53720;12440;1;0
1273;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13347;__ there's no countries;3-4;53720;62420;8700;1;0
1274;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13351;__ all the people living life in peace;3-4;81130;93200;12070;1;0
1275;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13358;__ no possessions;3-4;119070;126820;7750;1;0
1276;268;XLgYAHHkPFs;446;John Lennon;276;imagine;Imagine;imagine;13362;__ all the people sharing all the world;3-4;142820;154930;12110;1;0
1277;292;xJJsoquu70o;492;Puddle of Mudd;300;blurry;imagine;imagine;14122;I wonder what you're doing __ where you are;3-4;58900;64640;5740;0;0
1278;292;xJJsoquu70o;492;Puddle of Mudd;300;blurry;imagine;imagine;14140;I wonder what you're doing __ where you are;3-4;131980;137890;5910;0;0
1279;488;NtxmnBQmfZs;806;Kendrick Lamar;331;money trees;Imagine;imagine;15695;__ Rock up in the projects where them *****s pick your pockets;3-4;265750;269260;3510;1;0
1280;624;zAwpV2f4Wok;2555;jonas brothers;2059;Play my music;imagine;imagine;107643;Can't __ what it'd be like;3-4;152830;156460;3630;0;0
1281;218;HUMh8GQnDW8;383;The Smiths;223;how soon is now?;particular;particular;11696;Of nothing in __;3-4;37920;44920;7000;0;0
1282;218;HUMh8GQnDW8;383;The Smiths;223;how soon is now?;particular;particular;11708;Of nothing in __;3-4;98360;105310;6950;0;0
1283;224;kPBzTxZQG5Q;387;The Doors;230;here without you;separate;separate;21054;All the miles that __;3-4;33210;38480;5270;0;0
1284;246;8-r-V0uK4u0;404;The Smashing Pumpkins;252;bullet with butterfly wings;suppose;suppose;12573;Even though I know--I __ I'll show;3-4;32370;40460;8090;0;0
1285;246;8-r-V0uK4u0;404;The Smashing Pumpkins;252;bullet with butterfly wings;suppose;suppose;12587;Even though I know--I __ I'll show;3-4;108330;115590;7260;0;0
1286;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20451;__ I never ever met you;3-4;58070;63070;5000;0;0
1287;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20452;__ we never fell in love;3-4;63070;68250;5180;0;0
1288;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20453;__ I never ever let you;3-4;68250;72210;3960;0;0
1289;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20455;__ I never ever saw you;3-4;78670;83820;5150;0;0
1290;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20457;__ I kept on singing love songs;3-4;88880;92900;4020;0;0
1291;521;A3jzMyYgPQs;2438;Lady Gaga;790;do what u want;suppose;suppose;42104;Sometimes I'm scared I __;3-4;142140;144790;2650;1;0
1292;253;gxEPV4kolz0;420;Billy Joel;259;piano man;regular;regular;12820;The __ crowd shuffles in;3-4;34250;38060;3810;0;0
1293;527;EHkozMIXZ8w;2443;Eminem;796;the monster;regular;regular;42519;One day that I walk amongst you a __ civilian;3-4;159540;162060;2520;1;0
1294;259;xTgKRCXybSM;428;A Perfect Circle;265;judith;fruit;fruit;12992;Never taste of the __;3-4;56140;57820;1680;1;0
1295;259;xTgKRCXybSM;428;A Perfect Circle;265;judith;fruit;fruit;13005;Never taste of the __;3-4;130260;132190;1930;1;0
1296;263;VcjzHMhBtf0;439;Journey;270;don't stop believin';believin';believe;13240;Don't stop __;3-4;200610;205250;4640;0;0
1297;263;VcjzHMhBtf0;439;Journey;270;don't stop believin';believin';believe;13244;Don't stop __;3-4;216650;220620;3970;0;0
1298;263;VcjzHMhBtf0;439;Journey;270;don't stop believin';believin';believe;13248;Don't stop __;3-4;232610;236980;4370;0;0
1299;506;rT10BHHqYUc;2421;Bruno Mars;772;young girls;believing;believe;40989;Start __ my own lies;3-4;109820;113580;3760;1;0
1300;268;XLgYAHHkPFs;446;John Lennon;276;imagine;possessions;possession;13358;Imagine no __;3-4;119070;126820;7750;1;0
1301;271;n4RjJKxsamQ;449;Scorpions;279;wind of change;straight;straight;13442;Blows __ into the face of time;3-4;196050;200710;4660;0;0
1302;349;1plPyJdXKIY;898;Warren G;360;regulate;straight;straight;17799;These hookers lookin so hard they __ hit the curb;3-4;52280;54640;2360;1;0
1303;471;O-zpOMYRi0w;2406;Iggy Azalea;755;fancy;straight;straight;39868;Takin' all the liquor __, never chase that (never);3-4;27240;29990;2750;1;0
1304;527;EHkozMIXZ8w;2443;Eminem;796;the monster;straight;straight;42520;But until then drums get killed and I'm coming __ at;3-4;162060;164760;2700;1;0
1305;556;X2BYmmTI04I;2466;5 seconds of summer;826;she looks so perfect;straight;straight;44466;I made a mix-tape __ out of '94;3-4;116190;119300;3110;0;0
1306;272;sxdmw4tJJ1Y;449;Scorpions;280;rock you like a hurricane;early;early;13456;It's __ morning, the sun comes out;3-4;34090;37590;3500;1;0
1307;272;sxdmw4tJJ1Y;449;Scorpions;280;rock you like a hurricane;early;early;13492;It's __ morning, the sun comes out;3-4;184600;188100;3500;1;0
1308;283;OYjZK_6i37M;467;Godsmack;291;i stand alone;decide;decide;13776;Help me __ if my fire will burn out;3-4;152810;158790;5980;0;0
1309;291;qObzgUfCl28;491;Kaiser Chiefs;299;ruby;interest;interest;14084;Due to lack of __, tomorrow is canceled;3-4;72490;77220;4730;0;0
1310;486;37ZaSINRDGM;493;Toto;301;africa;guide;guide;14175;The moonlit wings reflect the stars that __ me towards salvation;3-4;46310;54750;8440;0;0
1311;296;AUO_5EALZoM;531;Blue Öyster Cult;304;don't fear the reaper;appeared;appear;14434;Then the door was open and the wind __;3-4;237250;241020;3770;0;0
1312;296;AUO_5EALZoM;531;Blue Öyster Cult;304;don't fear the reaper;appeared;appear;14436;The curtains flew then he __, saying don't be afraid;3-4;244420;249020;4600;0;0
1313;296;AUO_5EALZoM;531;Blue Öyster Cult;304;don't fear the reaper;disappeared;disappear;14435;The candles blew then __;3-4;241020;244420;3400;0;0
1314;300;6NXnxTNIWkc;580;4 Non Blondes;308;what's up?;peculiar;peculiar;14517;And I, I am feeling a little __;3-4;63900;71300;7400;0;0
1315;300;6NXnxTNIWkc;580;4 Non Blondes;308;what's up?;peculiar;peculiar;14545;And I, I am feeling a little __;3-4;177890;185300;7410;0;0
1316;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;Promised;promise;14591;__ myself I wouldn't weep;3-4;32900;36990;4090;0;0
1317;308;j5-yKhDd64s;802;Eminem;318;not afraid;Perhaps;perhaps;14813;__ I ran them accents into the ground;3-4;108880;111540;2660;1;0
1318;308;j5-yKhDd64s;802;Eminem;318;not afraid;circle;circle;14816;It's a game called __ and I don't know how,;3-4;118270;120670;2400;1;0
1319;309;NlmezywdxPI;802;Eminem;319;survival;circle;circle;14907;Now draw a __ around it and put a line through it slut;3-4;146640;149200;2560;1;0
1320;308;j5-yKhDd64s;802;Eminem;318;not afraid;exercise;exercise;14820;Still follows, me around but it's time to __ these demons;3-4;128520;131640;3120;1;0
1321;310;YVkUvmDQ3HY;802;Eminem;320;without me;mentions;mention;15003;Feel the tension soon as someone __ me;3-4;143600;145700;2100;1;0
1322;487;Z4bVgEVnvyI;803;Drake;322;all me;learn;learn;15196;I got way too much on my mental, I __ from what I've been through;3-4;203690;208080;4390;1;0
1323;316;2YcIgow6TDk;805;Jay-Z;326;holy grail;Enough;enough;15331;__ is enough, I'm calling this off;3-4;170340;172150;1810;1;0
1324;324;HAfFfqiYLp0;809;Kanye West;334;all of the lights;mention;mention;15956;Did I not __ I was about to lose my mind? (My mind, my mind, my mind);3-4;192950;197480;4530;1;0
1325;331;k2rqUlYN1m8;817;B.o.B;341;headband;appears;appear;16557;Be cautious, that booty is bigger than it __;3-4;149470;151920;2450;1;0
1326;333;_JZom_gVfuw;818;The Notorious B.I.G.;343;juicy;opposite;opposite;16660;Born sinner, the __ of a winner;3-4;51640;53970;2330;1;0
1327;333;_JZom_gVfuw;818;The Notorious B.I.G.;343;juicy;Considered;consider;16690;__ a fool cause I dropped out of high school;3-4;128470;131430;2960;1;0
1328;334;phaJXp_zMYM;818;The Notorious B.I.G.;344;big poppa;interests;interest;16756;And ask what your __ are, who you be with;3-4;101770;104620;2850;1;0
1329;393;4BJDNw7o6so;1794;Phoenix;408;lisztomania;interests;interest;19688;Distant from other __;3-4;37360;40380;3020;0;0
1330;368;GCdwKhTtNNw;1780;The Neighbourhood;383;sweater weather;guides;guide;18857;Sometimes the silence __ your mind;3-4;72930;74930;2000;0;0
1331;373;PElhV8z7I60;1781;The XX;388;islands;Islands;island;19044;__ and cities I have looked;3-4;38230;42580;4350;0;0
1332;383;YXwYJyrKK5A;1787;Two Door Cinema Club;398;what you know;address;address;19268;To think about the questions to __;3-4;86520;89950;3430;0;0
1333;389;B9dSYgd5Elk;1791;MGMT;404;time to pretend;island;island;19566;You man the __ and the cocaine and the elegant cars;3-4;58160;67290;9130;1;0
1334;492;LfNVfiqKBeM;1797;Death Cab for Cutie;413;i will follow you into the dark;decide;decide;19779;If Heaven and Hell __ that they both are satisfied;3-4;49560;55170;5610;1;0
1335;492;LfNVfiqKBeM;1797;Death Cab for Cutie;413;i will follow you into the dark;decide;decide;19789;If Heaven and Hell __ that they both are satisfied;3-4;98670;105050;6380;1;0
1336;492;LfNVfiqKBeM;1797;Death Cab for Cutie;413;i will follow you into the dark;decide;decide;19802;If Heaven and Hell __ that they both are satisfied;3-4;156670;163210;6540;1;0
1337;402;Sv6dMFF_yts;1800;fun.;417;we are young;arrived;arrive;20698;The angels never __;3-4;184320;188000;3680;0;0
1338;579;iy4mXZN1Zzk;2479;Robbie Williams;898;feel;arrived;arrive;48471;Before I've __;3-4;95550;100500;4950;0;0
1339;408;0YuSg4mts9E;1807;The Naked And Famous;424;young blood;Promises;promise;20246;__, swear them to the sky;3-4;106520;110060;3540;0;0
1340;409;tjecYugTbIQ;1808;Grizzly Bear;425;two weeks;Quarter;quarter;20290;__ half the mile;3-4;114810;120670;5860;0;0
1341;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20393;At every __ I'll be ready for the funeral;3-4;9070;9280;210;0;0
1342;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20394;Every __, once more, it's called the funeral;3-4;9280;9420;140;0;0
1343;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20395;Every __, know I'm ready for the funeral;3-4;9420;9610;190;0;0
1344;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20396;At every __, oh, one billion day funeral;3-4;9610;9790;180;0;0
1345;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20404;And every __;3-4;10540;10700;160;0;0
1346;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20406;And every __ once more;3-4;10900;11090;190;0;0
1347;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20408;And every __;3-4;11280;11460;180;0;0
1348;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20410;Every __;3-4;11650;11830;180;0;0
1349;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20423;At every __ I'll be ready for the funeral;3-4;13880;14050;170;0;0
1350;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20424;At every __ once more  called the funeral;3-4;14050;14250;200;0;0
1351;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20425;At every __ I'll be ready for  for the funeral;3-4;14250;14430;180;0;0
1352;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20426;at every __ oh one brilliant day funeral;3-4;14430;14610;180;0;0
1353;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20432;At every __ I'll be ready for the funeral;3-4;15550;15730;180;0;0
1354;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20433;At every __ once more called the funeral;3-4;15730;15920;190;0;0
1355;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20434;At every __ I'll be ready for the funeral;3-4;15920;16880;960;0;0
1356;416;cMFWFhTFohk;1827;Band of Horses;432;the funeral;occasion;occasion;20435;At every __ oh one brilliant day funeral;3-4;16880;225000;208120;0;0
1357;417;wigqKfLWjvM;1828;Regina Spektor;433;fidelity;Suppose;suppose;20456;__ you never ever called;3-4;83820;88880;5060;0;0
1358;424;FuvWc3ToDHg;1848;Beach House;440;myth;build;build;20592;If you __ yourself a myth;3-4;85860;89540;3680;0;0
1359;424;FuvWc3ToDHg;1848;Beach House;440;myth;build;build;20608;If you __ yourself a myth;3-4;180460;184200;3740;0;0
1360;536;gwKEdFoUB0o;2452;U2;806;walk on;build;build;43315;All that you __;3-4;253450;256220;2770;0;0
1361;116;iP6XpLQM2Cs;2508;Ke$ha;993;tiktok;build;build;54223;DJ, you __ me up;3-4;127240;129910;2670;0;0
1362;116;iP6XpLQM2Cs;2508;Ke$ha;993;tiktok;build;build;54231;DJ, you __ me up;3-4;143960;145760;1800;0;0
1363;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107108;There's a piece of me who __ when you gone;3-4;79540;82590;3050;0;0
1364;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107112;There's a piece of me who __ when you gone;3-4;90770;94280;3510;0;0
1365;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107136;There's a piece of me who __ when you gone;3-4;151970;155340;3370;0;0
1366;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107140;There's a piece of me who __ when you gone;3-4;163110;167180;4070;0;0
1367;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107155;There's a piece of me who __ when you gone;3-4;200210;203860;3650;0;0
1368;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107159;There's a piece of me who __ when you gone;3-4;212550;215710;3160;0;0
1369;612;POkQXeTv7-4;3077;keyshia cole;2050;heaven sent;believes;believe;107164;There's a piece of me who __ when you gone;3-4;224750;227860;3110;0;0
1370;434;-oqAU5VxFWs;2144;Counting Crows;451;mr. jones;believes;believe;20834;'Cause I want to be someone who __;3-4;73350;79310;5960;0;0
1371;437;fV4DiAyExN0;2151;Hoobastank;454;the reason;continue;continue;21010;But I __ learning;3-4;25800;31610;5810;0;0
1372;444;onzL0EM1pKY;2235;The Fall;463;thnks fr th mmrs;forward;forward;21473;Been looking __ to the future;3-4;62440;65230;2790;0;0
1373;464;fm660vIn8Tg;814;Aloe Blacc;749;the man;answers;answer;39549;I got all the __ to your questions;3-4;94690;97690;3000;0;0
1374;604;96aAx0kxVSA;2515;Whitney Houston;1015;one moment in time;answers;answer;55719;And the __ are all up to me;3-4;122790;127780;4990;0;0
1375;604;96aAx0kxVSA;2515;Whitney Houston;1015;one moment in time;answers;answer;55735;And the __ are all up to me;3-4;201020;205850;4830;0;0
1376;604;96aAx0kxVSA;2515;Whitney Houston;1015;one moment in time;answers;answer;55747;And the __ are all up to me;3-4;272290;277940;5650;0;0
1377;560;cggNqDAtJYU;2909;The XX;1758;vcr;answers;answer;93034;You, you still have all the __;3-4;35040;43440;8400;0;0
